gene_id_1939973	rbm:TEF_06305	42.2	313	181	0	1	313	1	313	2.0e-76	293.1
gene_id_1942723	don:BSK21_13355	44.8	163	88	1	15	175	14	176	4.6e-30	138.3
gene_id_1946504	thw:BMG03_07035	50.4	266	117	2	15	268	7	269	2.5e-59	236.1
gene_id_1946909	cyq:Q91_1900	54.7	362	163	1	1	362	1	361	1.3e-114	420.2
gene_id_1951962	oai:OLEAN_C23040	86.5	74	10	0	17	90	11	84	1.5e-29	135.6
gene_id_1953945	hdn:Hden_0732	45.5	211	102	2	12	209	5	215	8.2e-42	177.6
gene_id_1954728	suld:B5M07_01890	79.9	289	58	0	1	289	34	322	6.4e-138	497.3
gene_id_1959597	hdn:Hden_0732	48.6	185	70	5	1	167	31	208	1.5e-38	166.4
gene_id_1962834	rbs:RHODOSMS8_03782	68.2	352	109	1	8	359	6	354	7.6e-136	490.7
gene_id_19669	lih:L63ED372_00180	39.8	251	134	4	6	244	114	359	1.5e-43	183.7
gene_id_1967289	bbd:Belba_3611	55.8	163	71	1	1	162	180	342	3.9e-50	204.9
gene_id_1967824	palk:PSAKL28_02390	88.1	461	54	1	1	460	1	461	6.9e-235	820.1
gene_id_1976340	for:FORMB_10180	67.2	274	90	0	1	274	1	274	6.8e-105	387.5
gene_id_1978182	rbm:TEF_04720	35.2	307	185	3	1	296	1	304	8.6e-45	188.0
gene_id_197953	pseb:EOK75_07930	48.9	348	178	0	2	349	31	378	5.3e-94	351.7
gene_id_1982329	psea:WY02_07625	49.0	96	40	2	1	96	379	465	2.0e-17	95.5
gene_id_1983625	kbs:EPA93_05935	54.4	125	57	0	1	125	1	125	2.3e-31	142.1
gene_id_198595	seds:AAY24_08730	65.3	216	74	1	1	215	92	307	3.1e-84	318.5
gene_id_1986106	oct:FTO60_15425	69.7	376	114	0	4	379	2	377	4.3e-158	564.7
gene_id_1987362	mlt:VC82_1335	57.5	346	147	0	2	347	5	350	3.3e-112	412.1
gene_id_1990691	rbm:TEF_20905	67.0	218	71	1	1	217	5	222	6.8e-87	327.4
gene_id_1992333	rhz:RHPLAN_36280	64.9	362	127	0	1	362	1	362	5.2e-145	521.2
gene_id_2000176	suam:BOO69_16800	78.3	383	83	0	1	383	1	383	4.3e-182	644.4
gene_id_2002385	pseb:EOK75_07930	76.9	316	73	0	1	316	1	316	9.5e-143	513.5
gene_id_2002532	lvs:LOKVESSMR4R_01987	97.4	385	10	0	1	385	1	385	1.9e-222	778.5
gene_id_2011359	gni:GNIT_1689	85.8	380	54	0	1	380	1	380	2.2e-197	695.3
gene_id_201999	hhy:Halhy_3303	64.9	285	99	1	2	285	3	287	2.8e-101	375.6
gene_id_2029919	rbm:TEF_02495	56.9	306	130	1	1	304	1	306	2.1e-94	352.8
gene_id_2033051	tom:BWR18_15845	84.5	110	17	0	1	110	269	378	7.1e-53	213.4
gene_id_2033170	pnp:IJ22_02300	37.7	461	260	8	7	459	2	443	8.7e-84	318.2
gene_id_2034383	bcep:APZ15_22030	60.3	204	81	0	1	204	235	438	1.5e-67	263.1
gene_id_2036205	srt:Srot_1582	55.8	190	84	0	1	190	67	256	8.5e-54	217.2
gene_id_203666	maru:FIU81_02135	55.0	347	149	2	7	352	4	344	1.2e-93	350.5
gene_id_2037519	rbm:TEF_02495	57.8	306	127	1	1	304	1	306	2.5e-100	372.5
gene_id_2054298	rbm:TEF_12905	60.5	309	122	0	4	312	3	311	3.7e-107	395.2
gene_id_2064488	sdf:ACG33_00250	41.0	283	166	1	23	304	6	288	5.2e-64	251.9
gene_id_207498	cyq:Q91_1900	95.7	371	16	0	1	371	1	371	1.5e-211	742.3
gene_id_2075179	malg:MALG_00119	59.2	206	83	1	3	207	28	233	5.1e-60	238.0
gene_id_2077663	pseb:EOK75_07930	84.2	379	60	0	1	379	1	379	1.3e-194	686.0
gene_id_2080659	lmoi:VV02_07430	51.2	246	114	4	1	241	4	248	7.7e-61	241.1
gene_id_208429	ttr:Tter_0396	46.5	286	153	0	3	288	1	286	1.2e-75	290.4
gene_id_2087973	sulz:C1J03_06190	82.8	344	59	0	1	344	1	344	1.2e-170	606.3
gene_id_2092074	tbh:Tbon_11700	52.0	306	146	1	1	305	1	306	1.2e-86	327.0
gene_id_2092828	abo:ABO_0122	95.3	382	18	0	1	382	1	382	7.8e-216	756.5
gene_id_2096388	not:C7W88_19255	48.0	346	174	2	1	343	47	389	2.6e-85	322.8
gene_id_2096389	npp:PP1Y_AT28907	60.3	368	145	1	5	372	90	456	4.1e-116	425.2
gene_id_2102398	rbm:TEF_12905	60.4	293	116	0	4	296	3	295	3.4e-100	372.1
gene_id_2103962	ttr:Tter_0396	48.6	286	147	0	3	288	1	286	5.4e-76	291.6
gene_id_2109268	apac:S7S_11290	72.1	251	70	0	1	251	162	412	6.2e-108	397.5
gene_id_2117412	not:C7W88_19255	48.3	346	173	2	1	343	47	389	1.2e-85	323.9
gene_id_2117413	npp:PP1Y_AT28907	59.8	368	147	1	5	372	90	456	2.0e-115	422.9
gene_id_2117787	apac:S7S_11290	58.3	120	50	0	2	121	25	144	5.6e-35	154.1
gene_id_2119477	cyy:CPC19_02575	64.1	237	85	0	4	240	7	243	3.6e-86	325.1
gene_id_2119537	hje:HacjB3_02270	36.0	325	201	3	1	321	1	322	9.8e-50	204.5
gene_id_2120392	rhz:RHPLAN_33910	71.3	282	81	0	1	282	174	455	9.5e-118	430.3
gene_id_212218	rpod:E0E05_00090	41.8	366	200	5	23	387	4	357	1.3e-64	254.2
gene_id_2122264	pba:PSEBR_a2292	92.6	108	8	0	1	108	1	108	9.4e-50	203.0
gene_id_2125201	hoh:Hoch_0437	63.6	379	138	0	29	407	3	381	1.8e-141	509.6
gene_id_2126726	lul:LPB138_13865	38.8	219	131	2	1	217	1	218	8.3e-37	161.0
gene_id_2127353	rbz:B9057_03540	54.0	337	152	3	7	342	1	335	3.2e-99	369.0
gene_id_2128492	tol:TOL_2658	78.8	386	82	0	1	386	1	386	8.5e-178	630.2
gene_id_2130002	brk:CWS35_04795	62.7	354	132	0	1	354	1	354	6.1e-130	471.1
gene_id_2135441	hat:RC74_20410	81.0	369	70	0	1	369	16	384	5.5e-182	644.0
gene_id_2143208	hhy:Halhy_3303	64.2	285	101	1	2	285	3	287	2.0e-99	369.4
gene_id_2145238	ceh:CEW89_07850	53.4	234	106	1	13	246	67	297	4.6e-68	265.0
gene_id_2147607	mur:EQY75_13050	53.4	343	151	3	1	335	4	345	1.8e-99	369.8
gene_id_215213	suam:BOO69_16800	74.3	378	97	0	6	383	6	383	1.1e-174	619.8
gene_id_2152656	suld:B5M07_01890	100.0	97	0	0	1	97	290	386	3.3e-54	217.6
gene_id_215459	gai:IMCC3135_12550	80.8	287	55	0	1	287	1	287	8.4e-138	496.9
gene_id_2156611	ttr:Tter_0396	47.5	295	140	4	1	291	1	284	5.7e-73	281.6
gene_id_2158137	spse:SULPSESMR1_04191	57.7	378	158	2	11	388	10	385	1.0e-125	457.2
gene_id_2161016	osg:BST96_16065	77.0	330	76	0	3	332	2	331	7.2e-157	560.5
gene_id_2162206	ptp:RCA23_c00460	98.6	211	3	0	1	211	5	215	9.3e-118	429.9
gene_id_2164773	cyq:Q91_2194	65.8	146	50	0	2	147	246	391	8.1e-54	217.2
gene_id_2178188	sagu:CDO87_07670	80.5	246	48	0	1	246	138	383	2.4e-117	428.7
gene_id_2178563	foh:FORMA_10320	69.2	221	68	0	1	221	122	342	2.9e-85	322.0
gene_id_2185557	brs:S23_62050	58.4	421	175	0	2	422	3	423	4.1e-149	535.0
gene_id_2187089	oai:OLEAN_C23040	76.0	129	31	0	7	135	7	135	3.9e-53	214.5
gene_id_2195496	rhz:RHPLAN_08730	65.8	445	151	1	1	444	1	445	6.8e-171	607.4
gene_id_219974	apac:S7S_11290	72.2	389	108	0	2	390	25	413	5.9e-174	617.5
gene_id_2200443	ntd:EGO55_03565	62.0	287	109	0	1	287	1	287	1.6e-99	369.8
gene_id_2200562	ome:OLMES_3728	47.0	370	194	2	12	379	21	390	1.5e-92	347.1
gene_id_2203270	apac:S7S_11290	55.5	182	81	0	3	184	26	207	2.5e-53	215.7
gene_id_2206067	hdn:Hden_0732	61.9	197	61	3	1	183	198	394	1.0e-64	253.4
gene_id_220663	dtx:ATSB10_28120	66.7	93	31	0	1	93	261	353	4.5e-27	127.5
gene_id_2206792	oai:OLEAN_C23040	88.6	369	42	0	8	376	8	376	3.0e-196	691.4
gene_id_2218945	ttr:Tter_0396	52.3	287	134	2	1	284	1	287	6.5e-82	311.2
gene_id_2218946	bro:BRAD285_4284	73.9	440	115	0	1	440	1	440	7.0e-192	677.2
gene_id_2219108	rbm:TEF_04080	54.1	218	99	1	1	217	45	262	1.1e-60	240.4
gene_id_2232868	lbi:LEPBI_I2804	44.3	185	102	1	1	185	545	728	4.3e-37	161.8
gene_id_2240383	bma:BMA0635	77.2	57	11	1	1	57	293	347	8.5e-17	92.8
gene_id_2241890	pht:BLM14_00220	79.7	197	39	1	1	197	114	309	1.3e-84	319.7
gene_id_2242109	rbz:B9057_13090	48.5	342	173	1	11	349	11	352	3.6e-85	322.4
gene_id_2242994	osg:BST96_16065	78.5	181	39	0	1	181	22	202	1.7e-80	305.8
gene_id_224346	pbr:PB2503_09204	33.5	170	102	5	5	167	6	171	5.0e-18	98.2
gene_id_2253886	tro:trd_0462	35.9	209	131	2	1	206	1	209	3.9e-36	158.7
gene_id_2254110	rhz:RHPLAN_33910	69.0	435	135	0	3	437	17	451	2.0e-175	622.5
gene_id_2254942	ttr:Tter_0396	50.2	287	143	0	3	289	1	287	6.8e-79	301.2
gene_id_2254952	brk:CWS35_04795	47.1	121	55	2	1	121	246	357	7.7e-19	100.5
gene_id_2272926	ppg:PputGB1_3331	73.3	116	31	0	25	140	281	396	2.1e-44	185.7
gene_id_227802	micc:AUP74_02288	53.2	316	146	1	25	340	22	335	6.5e-89	334.7
gene_id_2282042	rhp:LPB142_01740	66.4	375	119	1	2	376	9	376	1.9e-145	522.7
gene_id_2282980	ptp:RCA23_c16500	97.7	385	9	0	1	385	1	385	1.9e-222	778.5
gene_id_2297981	zal:AZF00_02930	76.0	387	93	0	1	387	1	387	7.5e-182	643.7
gene_id_2297982	zal:AZF00_02925	69.1	55	17	0	1	55	1	55	5.0e-18	96.7
gene_id_2301873	cyy:CPC19_02575	90.6	127	12	0	1	127	233	359	1.1e-62	246.1
gene_id_230504	hag:BB497_02415	84.2	335	53	0	1	335	92	426	8.5e-166	590.1
gene_id_2305077	foh:FORMA_10320	65.3	268	93	0	1	268	1	268	2.3e-97	362.5
gene_id_2306641	rbm:TEF_12905	67.1	304	100	0	4	307	3	306	1.6e-118	433.0
gene_id_2307942	acr:Acry_1262	52.4	126	59	1	32	157	250	374	3.2e-33	148.7
gene_id_2309224	oct:FTO60_03175	85.0	386	58	0	41	426	3	388	2.9e-195	688.3
gene_id_2309490	aym:YM304_16650	80.3	137	27	0	1	137	1	137	2.3e-61	241.9
gene_id_230959	spon:HME9304_01067	67.2	323	105	1	2	324	13	334	2.3e-128	465.7
gene_id_2310744	paes:SCV20265_5041	35.8	399	222	12	4	389	361	738	1.5e-52	214.2
gene_id_2313864	adi:B5T_00721	79.1	129	27	0	2	130	261	389	2.1e-59	235.3
gene_id_2316230	seds:AAY24_08730	62.7	169	58	3	74	242	1	164	3.1e-53	215.7
gene_id_232122	osg:BST96_16855	73.5	325	86	0	5	329	4	328	6.7e-139	500.7
gene_id_2328394	ttr:Tter_0396	51.2	291	134	2	1	291	4	286	2.2e-80	306.2
gene_id_2334551	rhz:RHPLAN_33380	68.5	435	137	0	7	441	1	435	9.1e-184	650.2
gene_id_233765	suam:BOO69_16800	73.3	180	48	0	1	180	6	185	2.4e-74	285.4
gene_id_2339515	roh:FIU89_05060	77.6	343	77	0	1	343	1	343	1.7e-161	575.9
gene_id_2340841	apac:S7S_06720	61.1	54	21	0	2	55	317	370	1.2e-11	75.5
gene_id_2341452	roh:FIU89_06770	56.4	337	144	1	4	340	7	340	1.3e-96	360.5
gene_id_2342812	red:roselon_00871	71.9	377	106	0	1	377	1	377	9.9e-163	580.1
gene_id_2346367	suld:B5M07_01890	68.7	374	117	0	8	381	12	385	6.9e-156	557.4
gene_id_2347845	sok:D0B54_11315	70.0	470	131	4	4	471	1	462	2.8e-199	701.8
gene_id_2348443	palc:A0T30_07630	70.9	55	16	0	1	55	1	55	2.0e-19	101.3
gene_id_2348444	palc:A0T30_07635	71.8	380	107	0	14	393	7	386	1.5e-161	576.2
gene_id_2349398	suld:B5M07_11590	96.1	76	3	0	1	76	258	333	3.8e-37	160.6
gene_id_2359171	rbm:TEF_06305	44.9	321	162	5	1	311	1	316	3.3e-71	275.8
gene_id_2364142	thas:C6Y53_06580	76.0	275	66	0	1	275	1	275	2.5e-123	448.7
gene_id_2379298	bvv:BHK69_00180	82.1	67	12	0	1	67	374	440	7.2e-27	126.3
gene_id_2380702	tbh:Tbon_11700	50.8	307	150	1	1	306	1	307	9.4e-87	327.4
gene_id_2388412	lvs:LOKVESSMR4R_01987	83.4	181	30	0	1	181	45	225	5.7e-84	317.4
gene_id_2397365	wij:BWZ20_09145	75.8	347	84	0	1	347	1	347	3.7e-156	558.1
gene_id_2399557	suam:BOO69_16800	74.2	194	50	0	12	205	12	205	6.5e-84	317.4
gene_id_240068	gni:GNIT_1689	51.1	372	181	1	2	373	1	371	1.3e-112	413.7
gene_id_240286	bic:LMTR13_29805	54.7	353	157	2	1	353	1	350	4.1e-110	405.2
gene_id_2404625	lul:LPB138_13865	52.8	125	59	0	2	126	222	346	1.4e-31	142.9
gene_id_2406502	rbm:TEF_02495	54.2	301	134	3	1	297	1	301	9.2e-82	310.8
gene_id_2409088	rbm:TEF_06305	37.9	314	186	3	8	312	3	316	8.8e-56	224.6
gene_id_2413676	rbl:B6K69_09540	81.1	122	23	0	1	122	260	381	1.1e-57	229.6
gene_id_2415524	dok:MED134_09286	71.2	139	40	0	1	139	208	346	2.0e-52	212.2
gene_id_2417092	rbm:TEF_06305	43.4	309	170	3	1	304	1	309	5.1e-72	278.5
gene_id_2418490	rul:UC8_52230	76.3	211	50	0	2	212	172	382	1.4e-92	346.3
gene_id_2420196	ptp:RCA23_c00460	93.2	380	26	0	1	380	1	380	2.1e-213	748.4
gene_id_2436842	adi:B5T_00103	85.9	227	32	0	1	227	1	227	1.6e-115	422.5
gene_id_2436935	ntd:EGO55_06245	47.4	209	104	2	11	213	1	209	3.0e-47	195.7
gene_id_2440600	mthn:4412656_04459	59.2	147	60	0	1	147	1	147	5.0e-49	201.1
gene_id_2441678	ome:OLMES_3727	70.0	50	15	0	1	50	1	50	3.3e-17	94.0
gene_id_2442933	kvl:KVU_1297	68.2	443	141	0	3	445	2	444	1.4e-187	662.9
gene_id_2444484	brk:CWS35_04795	68.3	357	113	0	1	357	1	357	4.9e-143	514.6
gene_id_2445971	maga:Mag101_07105	35.0	257	150	5	14	257	7	259	1.0e-25	124.4
gene_id_2454791	sedi:EBB79_19660	66.7	171	57	0	7	177	7	177	8.4e-64	250.4
gene_id_2455943	hdn:Hden_0732	65.7	137	40	2	1	130	286	422	2.0e-46	192.2
gene_id_2456054	ttr:Tter_0396	47.7	285	146	2	1	282	1	285	7.2e-73	281.2
gene_id_2458884	abai:IMCC26256_111873	53.4	298	136	3	1	296	1	297	1.3e-85	323.6
gene_id_2459497	suld:B5M07_01890	99.0	193	2	0	1	193	194	386	2.4e-112	411.8
gene_id_2465931	svt:SVTN_27890	50.0	306	151	2	1	305	1	305	1.1e-84	320.5
gene_id_2478350	win:WPG_1326	66.4	345	116	0	1	345	5	349	1.7e-132	479.6
gene_id_248267	pow:IJ21_33630	56.0	243	107	0	1	243	1	243	1.0e-80	307.0
gene_id_2482985	pht:BLM14_24735	61.9	344	131	0	1	344	1	344	4.8e-132	478.0
gene_id_2493756	npp:PP1Y_AT31154	82.8	337	58	0	1	337	1	337	2.5e-157	562.0
gene_id_2496891	apac:S7S_00220	81.9	382	69	0	1	382	1	382	1.3e-194	686.0
gene_id_2501340	lul:LPB138_13865	41.4	309	178	2	1	307	39	346	1.5e-60	240.4
gene_id_2502366	bic:LMTR13_01200	66.7	126	42	0	1	126	1	126	6.7e-39	167.2
gene_id_2503949	rhz:RHPLAN_33380	69.0	435	135	0	7	441	1	435	4.5e-183	647.9
gene_id_2507604	labr:CHH27_16050	71.4	343	98	0	1	343	1	343	1.9e-152	545.8
gene_id_2515411	red:roselon_00871	66.5	376	126	0	1	376	1	376	1.2e-144	520.0
gene_id_2518032	win:WPG_1326	68.5	346	109	0	2	347	4	349	3.2e-139	501.9
gene_id_2527111	cman:A9D14_14825	63.4	306	111	1	1	305	1	306	9.7e-116	423.7
gene_id_2529496	maru:FIU81_15260	67.4	371	120	1	22	392	1	370	1.9e-148	532.7
gene_id_2530056	rid:RIdsm_02192	75.2	153	38	0	1	153	182	334	4.0e-62	244.6
gene_id_2531291	apb:SAR116_2118	57.5	292	124	0	1	292	53	344	1.9e-97	362.8
gene_id_2536259	for:FORMB_10180	73.4	282	75	0	1	282	66	347	5.4e-121	441.0
gene_id_253868	seds:AAY24_08730	63.2	307	112	1	70	375	1	307	1.0e-119	437.2
gene_id_2539186	rut:FIU92_06545	78.7	343	73	0	1	343	1	343	1.5e-165	589.3
gene_id_2541738	alm:AO498_08080	61.9	352	134	0	5	356	6	357	2.4e-121	442.6
gene_id_2554199	pseb:EOK75_07930	52.5	360	170	1	1	359	20	379	2.4e-113	416.0
gene_id_255725	wij:BWZ20_09145	53.1	337	157	1	1	336	1	337	5.6e-99	368.2
gene_id_2563712	calo:Cal7507_4482	53.7	214	94	2	2	211	107	319	9.7e-59	233.8
gene_id_2571011	rbm:TEF_04720	56.4	257	112	0	5	261	48	304	6.0e-82	311.2
gene_id_2576104	fbc:FB2170_05910	31.4	194	121	4	11	195	6	196	1.3e-17	97.1
gene_id_2581428	apac:S7S_11290	60.2	392	156	0	1	392	23	414	8.0e-142	510.8
gene_id_2583611	pseb:EOK75_07930	72.3	379	105	0	1	379	1	379	1.3e-167	596.3
gene_id_2583870	hadh:FRZ61_02930	69.9	445	130	1	1	441	1	445	2.6e-186	658.7
gene_id_2604815	spon:HME9304_01516	71.5	291	83	0	1	291	1	291	1.2e-120	439.9
gene_id_2605896	oai:OLEAN_C23040	91.4	222	19	0	1	222	155	376	1.2e-118	433.0
gene_id_2614872	arth:C3B78_17010	80.4	56	11	0	1	56	385	440	4.2e-20	103.6
gene_id_2617479	rbm:TEF_20905	60.8	286	109	2	1	284	1	285	5.0e-98	364.8
gene_id_2621922	tsn:W908_00220	60.8	344	134	1	1	343	1	344	2.7e-130	472.2
gene_id_2627005	kos:KORDIASMS9_01136	74.3	113	29	0	1	113	233	345	2.6e-45	188.3
gene_id_2632167	rbu:PG1C_06560	46.8	365	192	2	5	367	3	367	5.2e-92	345.1
gene_id_2632295	apac:S7S_11290	69.7	379	115	0	1	379	35	413	1.6e-160	572.8
gene_id_2638658	cyq:Q91_1900	68.8	80	25	0	1	80	284	363	2.1e-28	131.7
gene_id_2639319	lul:LPB138_13865	39.1	345	207	2	1	343	1	344	1.9e-67	263.5
gene_id_264640	rhz:RHPLAN_64500	55.1	430	193	0	11	440	9	438	2.9e-137	495.7
gene_id_2647080	for:FORMB_10180	78.8	104	22	0	1	104	239	342	1.2e-44	186.0
gene_id_2647591	for:FORMB_10180	60.4	260	103	0	1	260	1	260	1.2e-85	323.6
gene_id_2648308	oai:OLEAN_C23040	92.3	376	29	0	1	376	1	376	2.9e-207	728.0
gene_id_2649532	for:FORMB_10180	60.4	260	103	0	1	260	1	260	6.8e-86	324.3
gene_id_2651427	brk:CWS35_00560	62.4	452	169	1	2	452	3	454	4.6e-167	594.7
gene_id_2654838	dsh:Dshi_0027	49.7	290	146	0	2	291	17	306	4.3e-81	308.5
gene_id_2663966	spon:HME9304_01067	72.4	380	104	1	7	386	6	384	2.7e-163	582.0
gene_id_26675	sedi:EBB79_03360	97.5	322	8	0	1	322	63	384	5.1e-184	650.6
gene_id_2668970	erz:ER308_13655	38.8	338	204	3	1	336	3	339	7.5e-69	268.1
gene_id_2674579	dok:MED134_09286	99.0	203	2	0	1	203	147	349	4.6e-114	417.5
gene_id_2675510	nca:Noca_0810	42.8	166	94	1	2	167	140	304	4.7e-32	144.8
gene_id_2677471	cgy:CGLY_01080	34.1	185	102	3	3	167	165	349	7.8e-19	100.9
gene_id_2680799	cza:CYCME_0227	87.8	400	49	0	1	400	1	400	2.0e-209	735.3
gene_id_2682947	sedi:EBB79_19660	88.0	125	15	0	1	125	1	125	2.0e-59	235.3
gene_id_2687261	roh:FIU89_06770	47.5	341	174	4	3	341	7	344	1.5e-77	297.0
gene_id_2687721	brk:CWS35_04795	62.3	326	123	0	4	329	1	326	1.5e-119	436.4
gene_id_26890	rhz:RHPLAN_61710	77.5	374	81	1	1	371	14	387	2.4e-169	602.1
gene_id_2689791	oai:OLEAN_C23040	51.8	164	77	2	12	174	16	178	3.9e-37	161.8
gene_id_2693226	kphy:AOZ06_25220	50.0	258	126	2	1	256	1	257	5.6e-62	245.0
gene_id_2693273	mari:ACP86_04660	90.8	238	22	0	1	238	140	377	2.5e-127	461.8
gene_id_2693458	seds:AAY24_08730	59.5	301	106	2	74	358	1	301	9.9e-104	384.0
gene_id_2695312	spkc:KC8_10965	40.7	295	174	1	1	294	7	301	4.8e-64	251.9
gene_id_2701778	tbh:Tbon_11700	48.5	307	157	1	1	307	1	306	7.7e-81	307.8
gene_id_2705066	gak:X907_1563	100.0	157	0	0	1	157	1	157	1.2e-64	253.1
gene_id_2706959	gak:X907_1563	93.0	157	4	1	1	150	1	157	1.8e-62	245.7
gene_id_2710062	pagr:E2H98_03590	43.4	159	89	1	2	159	205	363	5.8e-31	141.4
gene_id_2710945	gbi:PG2T_10635	49.2	366	179	6	2	362	3	366	3.2e-94	352.4
gene_id_2715897	suld:B5M07_01890	95.7	276	12	0	1	276	5	280	4.2e-150	537.7
gene_id_2719105	mjd:JDM601_3675	49.4	308	154	2	12	319	4	309	8.4e-86	324.3
gene_id_2727492	rhz:RHPLAN_64500	55.1	437	195	1	5	441	4	439	1.2e-138	500.4
gene_id_2739250	mphl:MPHLCCUG_04707	68.4	136	43	0	13	148	105	240	2.2e-49	202.2
gene_id_2743578	bic:LMTR13_01200	48.5	103	53	0	5	107	2	104	2.5e-23	115.2
gene_id_2745434	sok:D0B54_11315	65.7	467	148	4	1	459	1	463	5.4e-179	634.4
gene_id_2748908	brs:S23_62050	55.7	167	73	1	8	173	281	447	1.3e-48	199.9
gene_id_2749233	zal:AZF00_03830	93.0	57	4	0	1	57	317	373	8.1e-24	115.9
gene_id_2749783	msx:AU14_05070	67.9	234	69	2	2	235	152	379	2.8e-86	325.5
gene_id_2750060	sdf:ACG33_00250	41.9	284	164	1	2	284	6	289	3.1e-63	249.2
gene_id_2754241	bic:LMTR13_01200	51.5	357	163	3	1	356	1	348	2.1e-101	376.3
gene_id_2755945	paro:CUV01_12210	65.4	81	28	0	1	81	122	202	1.1e-22	112.8
gene_id_2756198	cyy:CPC19_02575	60.6	315	124	0	1	315	46	360	1.9e-111	409.5
gene_id_2756199	npp:PP1Y_AT31329	49.6	371	172	4	3	364	2	366	1.0e-98	367.5
gene_id_2760036	laqu:R2C4_18865	70.1	294	88	0	11	304	8	301	9.2e-127	460.3
gene_id_2765375	lul:LPB138_13865	41.7	288	165	2	1	286	60	346	3.9e-58	232.3
gene_id_2767051	ceh:CEW89_07850	57.6	125	52	1	3	127	225	348	1.7e-34	152.5
gene_id_2777330	ome:OLMES_3728	71.8	393	111	0	21	413	15	407	2.7e-169	602.1
gene_id_2777331	ome:OLMES_3727	79.2	53	11	0	1	53	1	53	2.8e-21	107.5
gene_id_2778931	actw:F7P10_29485	36.7	319	194	6	1	317	1	313	4.7e-44	185.7
gene_id_2783728	sphm:G432_10685	47.6	143	75	0	1	143	1	143	5.6e-34	151.0
gene_id_2785914	lph:LPV_3385	35.0	349	204	7	43	375	1	342	2.4e-55	223.4
gene_id_2787467	amyc:CU254_34530	68.1	458	143	2	3	460	5	459	9.3e-187	660.2
gene_id_2787599	hhy:Halhy_3303	33.3	339	195	9	3	311	2	339	3.6e-36	159.5
gene_id_2795240	mts:MTES_2311	33.1	293	177	7	10	297	14	292	5.7e-39	168.7
gene_id_2795746	ptp:RCA23_c16500	96.1	304	12	0	1	304	1	304	1.4e-170	605.9
gene_id_2798509	oai:OLEAN_C23040	89.4	376	40	0	1	376	1	376	2.2e-202	711.8
gene_id_2803998	cig:E7741_14315	50.7	343	159	4	68	408	2	336	4.0e-85	322.4
gene_id_281424	hdn:Hden_0732	50.5	390	165	5	9	370	11	400	6.7e-103	381.3
gene_id_2819218	hat:RC74_20410	91.4	384	33	0	1	384	1	384	4.6e-208	730.7
gene_id_2826063	tje:TJEJU_0991	63.5	337	121	2	1	336	7	342	1.5e-122	446.4
gene_id_282607	amyc:CU254_34530	77.1	210	48	0	1	210	175	384	2.1e-93	349.0
gene_id_2831513	rhz:RHPLAN_23770	72.6	391	107	0	4	394	3	393	3.5e-171	608.2
gene_id_2833157	spon:HME9304_01067	65.8	368	125	1	1	368	19	385	6.9e-145	520.8
gene_id_283948	rbm:TEF_12905	51.8	249	100	3	1	249	79	307	1.6e-63	250.0
gene_id_2843337	for:FORMB_10180	88.2	346	41	0	1	346	1	346	3.2e-176	624.8
gene_id_284365	maq:Maqu_0439	60.4	53	21	0	1	53	1	53	1.1e-15	89.0
gene_id_284366	sphk:SKP52_24510	67.1	374	121	1	17	388	14	387	2.6e-150	538.9
gene_id_2845265	ttr:Tter_0396	55.1	185	81	1	10	194	53	235	1.7e-52	213.0
gene_id_2852855	boi:BLM15_08550	76.2	223	53	0	1	223	196	418	8.3e-93	347.1
gene_id_2853840	foh:FORMA_10320	49.2	258	126	2	2	256	1	256	2.7e-63	249.2
gene_id_2854754	rbm:TEF_06305	47.5	316	163	2	1	315	1	314	1.3e-83	317.0
gene_id_285710	ery:CP97_14045	99.8	441	1	0	1	441	1	441	3.9e-259	900.6
gene_id_2871563	rhb:NY08_3862	96.7	241	8	0	1	241	1	241	2.3e-133	481.9
gene_id_2874083	rbm:TEF_12905	62.8	309	115	0	4	312	3	311	7.3e-111	407.5
gene_id_287905	rul:UC8_52230	78.8	382	81	0	1	382	1	382	9.0e-180	636.7
gene_id_2879089	micc:AUP74_02288	45.3	364	173	2	4	367	6	343	6.4e-82	311.6
gene_id_2880084	pnp:IJ22_02300	46.9	441	227	3	3	436	2	442	6.6e-110	404.8
gene_id_2880086	sve:SVEN_5444	51.0	306	148	2	1	305	1	305	1.2e-86	327.0
gene_id_2880488	xyk:GT347_05310	69.8	169	51	0	2	170	6	174	4.6e-67	261.2
gene_id_2888539	mex:Mext_3116	77.7	121	27	0	3	123	1	121	1.7e-47	195.7
gene_id_2891738	msm:MSMEG_6734	67.4	178	58	0	21	198	65	242	4.2e-64	251.5
gene_id_2892629	kan:IMCC3317_29330	62.7	51	19	0	1	51	295	345	5.7e-14	83.2
gene_id_2895591	boo:E2K80_05025	55.7	131	56	2	7	137	3	131	8.9e-29	133.7
gene_id_2900988	hdn:Hden_0732	54.0	409	161	4	1	382	1	409	1.8e-119	436.4
gene_id_2902092	kphy:AOZ06_25220	39.6	207	122	2	7	211	51	256	2.9e-35	156.0
gene_id_290294	pdx:Psed_2538	30.5	338	207	11	23	346	24	347	9.4e-30	138.3
gene_id_290299	npu:Npun_F6054	53.2	447	200	3	2	444	45	486	9.5e-136	490.7
gene_id_2904702	rbm:TEF_06305	49.0	151	77	0	1	151	1	151	3.7e-39	168.3
gene_id_2904738	llp:GH975_01255	68.3	180	56	1	9	187	11	190	2.1e-68	265.8
